"polygon_id","polygon_name","polygon_level","polygon_version","country","business_vertical","activity_quantile","latitude","longitude","ds"
"USA.5.19_1","Los Angeles","GADM2","3.6","US","Restaurants","0.44816931432363394","34.321822973296776","-118.22668057620999","2025-02-09"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Professional Services","0.5337073212243578","35.38769386213297","-120.40591003420344","2025-02-09"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Lifestyle Services","0.5527614573639574","35.38769386213297","-120.40591003420344","2025-02-09"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Manufacturing","0.27999100066520166","35.38769386213297","-120.40591003420344","2025-02-09"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","All","0.46598064232257114","35.38769386213297","-120.40591003420344","2025-02-09"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Local Events","0.47961331171460103","35.38769386213297","-120.40591003420344","2025-02-09"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Public Good","0.45893378458447937","35.38769386213297","-120.40591003420344","2025-02-09"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Grocery & Convenience Stores","0.6108731954283932","35.38769386213297","-120.40591003420344","2025-02-09"
"USA.5.30_1","Orange","GADM2","3.6","US","Manufacturing","0.3767537037743219","33.70302467912685","-117.76086188122495","2025-02-09"
"USA.5.30_1","Orange","GADM2","3.6","US","Business & Utility Services","0.48816105317705377","33.70302467912685","-117.76086188122495","2025-02-09"
"USA.5.30_1","Orange","GADM2","3.6","US","Lifestyle Services","0.4564153260292009","33.70302467912685","-117.76086188122495","2025-02-09"
"USA.5.30_1","Orange","GADM2","3.6","US","Restaurants","0.46999838585520154","33.70302467912685","-117.76086188122495","2025-02-09"
"USA.5.30_1","Orange","GADM2","3.6","US","Grocery & Convenience Stores","0.3620783722580004","33.70302467912685","-117.76086188122495","2025-02-09"
"USA.5.30_1","Orange","GADM2","3.6","US","","0.24057778237758587","33.70302467912685","-117.76086188122495","2025-02-09"
"USA.5.37_1","San Diego","GADM2","3.6","US","Travel","0.42040901429349514","33.03467961448801","-116.73219428917275","2025-02-09"
"USA.5.19_1","Los Angeles","GADM2","3.6","US","Home Services","0.4695649922868959","34.321822973296776","-118.22668057620999","2025-02-09"
"USA.5.19_1","Los Angeles","GADM2","3.6","US","Business & Utility Services","0.435638857172891","34.321822973296776","-118.22668057620999","2025-02-09"
"USA.5.19_1","Los Angeles","GADM2","3.6","US","All","0.4413179435056028","34.321822973296776","-118.22668057620999","2025-02-09"
"USA.5.19_1","Los Angeles","GADM2","3.6","US","Travel","0.3836163508005556","34.321822973296776","-118.22668057620999","2025-02-09"
"USA.5.19_1","Los Angeles","GADM2","3.6","US","Public Good","0.4330619116173458","34.321822973296776","-118.22668057620999","2025-02-09"
"USA.5.19_1","Los Angeles","GADM2","3.6","US","Professional Services","0.5058798736875396","34.321822973296776","-118.22668057620999","2025-02-09"
"USA.5.19_1","Los Angeles","GADM2","3.6","US","Manufacturing","0.31465964254187995","34.321822973296776","-118.22668057620999","2025-02-09"
"USA.5.19_1","Los Angeles","GADM2","3.6","US","Lifestyle Services","0.39563223813878323","34.321822973296776","-118.22668057620999","2025-02-09"
"USA.5.56_1","Ventura","GADM2","3.6","US","Restaurants","0.3877913122453648","34.45691532289751","-119.08528774659119","2025-02-09"
"USA.5.56_1","Ventura","GADM2","3.6","US","Retail","0.45021210835770537","34.45691532289751","-119.08528774659119","2025-02-09"
"USA.5.56_1","Ventura","GADM2","3.6","US","Lifestyle Services","0.4432689008765754","34.45691532289751","-119.08528774659119","2025-02-09"
"USA.5.56_1","Ventura","GADM2","3.6","US","Business & Utility Services","0.41075204328895293","34.45691532289751","-119.08528774659119","2025-02-09"
"USA.5.56_1","Ventura","GADM2","3.6","US","Local Events","0.44143765641630495","34.45691532289751","-119.08528774659119","2025-02-09"
"USA.5.56_1","Ventura","GADM2","3.6","US","Professional Services","0.5494115868016278","34.45691532289751","-119.08528774659119","2025-02-09"
"USA.5.16_1","Kings","GADM2","3.6","US","Professional Services","0.441725612933167","36.07467093999243","-119.81623818576698","2025-02-09"
"USA.5.16_1","Kings","GADM2","3.6","US","Public Good","0.38274923177658443","36.07467093999243","-119.81623818576698","2025-02-09"
"USA.5.16_1","Kings","GADM2","3.6","US","Lifestyle Services","0.5187021806455426","36.07467093999243","-119.81623818576698","2025-02-09"
"USA.5.16_1","Kings","GADM2","3.6","US","All","0.571868934154219","36.07467093999243","-119.81623818576698","2025-02-09"
"USA.5.16_1","Kings","GADM2","3.6","US","Grocery & Convenience Stores","0.45658321333510415","36.07467093999243","-119.81623818576698","2025-02-09"
"USA.5.16_1","Kings","GADM2","3.6","US","Home Services","0.6584056403972883","36.07467093999243","-119.81623818576698","2025-02-09"
"USA.5.16_1","Kings","GADM2","3.6","US","Local Events","0.43043101160229685","36.07467093999243","-119.81623818576698","2025-02-09"
"USA.5.16_1","Kings","GADM2","3.6","US","Manufacturing","0.2876416752247351","36.07467093999243","-119.81623818576698","2025-02-09"
"USA.5.16_1","Kings","GADM2","3.6","US","Retail","0.6513538117577962","36.07467093999243","-119.81623818576698","2025-02-09"
"USA.5.16_1","Kings","GADM2","3.6","US","Business & Utility Services","0.29597881803193105","36.07467093999243","-119.81623818576698","2025-02-09"
