"polygon_id","polygon_name","polygon_level","polygon_version","country","business_vertical","activity_quantile","latitude","longitude","ds"
"USA.5.33_1","Riverside","GADM2","3.6","US","Grocery & Convenience Stores","0.43668674010465264","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","All","0.5132756465250546","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","Manufacturing","0.5917423759636193","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","Home Services","0.5307943217748928","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","Lifestyle Services","0.4972024704479519","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","Business & Utility Services","0.49444264968977586","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","Restaurants","0.5339372957866674","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","Public Good","0.4892636124135016","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","Local Events","0.4891953238041218","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","Retail","0.41927210663101","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","","0.2683662594911196","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.33_1","Riverside","GADM2","3.6","US","Professional Services","0.5447218362599434","33.74552491912014","-115.99278155619636","2025-02-11"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Professional Services","0.509593210720177","35.38769386213297","-120.40591003420344","2025-02-11"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Grocery & Convenience Stores","0.6301499130061213","35.38769386213297","-120.40591003420344","2025-02-11"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Business & Utility Services","0.36023448422911347","35.38769386213297","-120.40591003420344","2025-02-11"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","All","0.4510457346175582","35.38769386213297","-120.40591003420344","2025-02-11"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Travel","0.37341992204614477","35.38769386213297","-120.40591003420344","2025-02-11"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Manufacturing","0.2916775979301149","35.38769386213297","-120.40591003420344","2025-02-11"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Retail","0.3643501233626335","35.38769386213297","-120.40591003420344","2025-02-11"
"USA.5.37_1","San Diego","GADM2","3.6","US","","0.5131295353926709","33.03467961448801","-116.73219428917275","2025-02-11"
"USA.5.37_1","San Diego","GADM2","3.6","US","All","0.48607322083484444","33.03467961448801","-116.73219428917275","2025-02-11"
"USA.5.56_1","Ventura","GADM2","3.6","US","Travel","0.4299499535489342","34.45691532289751","-119.08528774659119","2025-02-11"
"USA.5.56_1","Ventura","GADM2","3.6","US","Public Good","0.4936448233425424","34.45691532289751","-119.08528774659119","2025-02-11"
"USA.5.56_1","Ventura","GADM2","3.6","US","Retail","0.435890210218509","34.45691532289751","-119.08528774659119","2025-02-11"
"USA.5.56_1","Ventura","GADM2","3.6","US","","0.3016409750513181","34.45691532289751","-119.08528774659119","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Restaurants","0.5650833615817726","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Lifestyle Services","0.5019796197664708","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Business & Utility Services","0.49085021323960615","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Home Services","0.5342600367409278","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Public Good","0.4723255103641811","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Professional Services","0.580854457018729","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","","0.3533618473598336","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","All","0.5653668876661518","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Travel","0.6017693931118621","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Grocery & Convenience Stores","0.6323238285946913","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Local Events","0.7297382305118486","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Retail","0.5127451431395935","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.13_1","Imperial","GADM2","3.6","US","Manufacturing","0.35324156790469896","33.04031085182373","-115.36367513698546","2025-02-11"
"USA.5.54_1","Tulare","GADM2","3.6","US","Public Good","0.4592110143715545","36.220211537773395","-118.80144209701061","2025-02-11"
"USA.5.54_1","Tulare","GADM2","3.6","US","Retail","0.5667328988577084","36.220211537773395","-118.80144209701061","2025-02-11"
"USA.5.54_1","Tulare","GADM2","3.6","US","Professional Services","0.5891726780731705","36.220211537773395","-118.80144209701061","2025-02-11"
"USA.5.54_1","Tulare","GADM2","3.6","US","Grocery & Convenience Stores","0.551804595037656","36.220211537773395","-118.80144209701061","2025-02-11"
"USA.5.54_1","Tulare","GADM2","3.6","US","Restaurants","0.5475417422134666","36.220211537773395","-118.80144209701061","2025-02-11"
"USA.5.54_1","Tulare","GADM2","3.6","US","Local Events","0.4936564282673887","36.220211537773395","-118.80144209701061","2025-02-11"
"USA.5.54_1","Tulare","GADM2","3.6","US","All","0.5611378116650417","36.220211537773395","-118.80144209701061","2025-02-11"
"USA.5.54_1","Tulare","GADM2","3.6","US","Lifestyle Services","0.4853842202817917","36.220211537773395","-118.80144209701061","2025-02-11"
"USA.5.54_1","Tulare","GADM2","3.6","US","Manufacturing","0.44358817589069777","36.220211537773395","-118.80144209701061","2025-02-11"
"USA.5.54_1","Tulare","GADM2","3.6","US","","0.19259319563231894","36.220211537773395","-118.80144209701061","2025-02-11"
