"polygon_id","polygon_name","polygon_level","polygon_version","country","business_vertical","activity_quantile","latitude","longitude","ds"
"USA.5.42_1","Santa Barbara","GADM2","3.6","US","Business & Utility Services","0.5415381583963454","34.67281324104238","-120.01817389021367","2025-02-08"
"USA.5.42_1","Santa Barbara","GADM2","3.6","US","Professional Services","0.5394174924663988","34.67281324104238","-120.01817389021367","2025-02-08"
"USA.5.42_1","Santa Barbara","GADM2","3.6","US","All","0.4577820528295797","34.67281324104238","-120.01817389021367","2025-02-08"
"USA.5.27_1","Monterey","GADM2","3.6","US","All","0.41153981565518466","36.21747682090295","-121.23962348153657","2025-02-08"
"USA.5.27_1","Monterey","GADM2","3.6","US","Travel","0.44521661780772587","36.21747682090295","-121.23962348153657","2025-02-08"
"USA.5.27_1","Monterey","GADM2","3.6","US","Manufacturing","0.25840137793812246","36.21747682090295","-121.23962348153657","2025-02-08"
"USA.5.27_1","Monterey","GADM2","3.6","US","Home Services","0.44993360350813766","36.21747682090295","-121.23962348153657","2025-02-08"
"USA.5.30_1","Orange","GADM2","3.6","US","Retail","0.37601396893528216","33.70302467912685","-117.76086188122495","2025-02-08"
"USA.5.30_1","Orange","GADM2","3.6","US","Home Services","0.4500408519911488","33.70302467912685","-117.76086188122495","2025-02-08"
"USA.5.30_1","Orange","GADM2","3.6","US","Business & Utility Services","0.48616714079744805","33.70302467912685","-117.76086188122495","2025-02-08"
"USA.5.42_1","Santa Barbara","GADM2","3.6","US","Lifestyle Services","0.43430128419957575","34.67281324104238","-120.01817389021367","2025-02-08"
"USA.5.42_1","Santa Barbara","GADM2","3.6","US","Travel","0.35855085765902334","34.67281324104238","-120.01817389021367","2025-02-08"
"USA.5.56_1","Ventura","GADM2","3.6","US","Restaurants","0.3612588514643222","34.45691532289751","-119.08528774659119","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Manufacturing","0.39533292648242513","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","All","0.48119961662068284","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Home Services","0.44976959711136644","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Travel","0.41097635842257463","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.30_1","Orange","GADM2","3.6","US","Restaurants","0.437494267860235","33.70302467912685","-117.76086188122495","2025-02-08"
"USA.5.30_1","Orange","GADM2","3.6","US","Lifestyle Services","0.45414250002226936","33.70302467912685","-117.76086188122495","2025-02-08"
"USA.5.30_1","Orange","GADM2","3.6","US","Public Good","0.4422653581592692","33.70302467912685","-117.76086188122495","2025-02-08"
"USA.5.30_1","Orange","GADM2","3.6","US","Manufacturing","0.3835567040088753","33.70302467912685","-117.76086188122495","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Grocery & Convenience Stores","0.45598496582376785","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","","0.4224381338715495","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Business & Utility Services","0.4933375223084496","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Local Events","0.40725693962519344","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Public Good","0.4448909228917742","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Professional Services","0.5312934172382765","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Lifestyle Services","0.5094248711337498","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.42_1","Santa Barbara","GADM2","3.6","US","Grocery & Convenience Stores","0.4184379711966097","34.67281324104238","-120.01817389021367","2025-02-08"
"USA.5.42_1","Santa Barbara","GADM2","3.6","US","Restaurants","0.5429174496006288","34.67281324104238","-120.01817389021367","2025-02-08"
"USA.5.42_1","Santa Barbara","GADM2","3.6","US","Retail","0.36651069838677924","34.67281324104238","-120.01817389021367","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Restaurants","0.4512507629856429","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.5.37_1","San Diego","GADM2","3.6","US","Retail","0.4154705687375508","33.03467961448801","-116.73219428917275","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Lifestyle Services","0.434121622062763","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","","0.671498329558557","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Public Good","0.43904009332469573","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Home Services","0.5180900771105017","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Retail","0.4563407186961073","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","All","0.4739925865064668","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Manufacturing","0.5250456347429516","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Local Events","0.33291338402030884","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Professional Services","0.49851547380347366","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Restaurants","0.4411718907547654","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Grocery & Convenience Stores","0.4512706013658941","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Business & Utility Services","0.45590614755138476","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.29.3_1","Clark","GADM2","3.6","US","Travel","0.4362990227787634","36.21567337254576","-115.01864068116636","2025-02-08"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","","0.3450960913404045","35.38769386213297","-120.40591003420344","2025-02-08"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Local Events","0.4843320848925698","35.38769386213297","-120.40591003420344","2025-02-08"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Lifestyle Services","0.5531043265799332","35.38769386213297","-120.40591003420344","2025-02-08"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Professional Services","0.5312351126597099","35.38769386213297","-120.40591003420344","2025-02-08"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Public Good","0.46837098075253","35.38769386213297","-120.40591003420344","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Travel","0.25525000847703905","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Business & Utility Services","0.45920095823664564","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Lifestyle Services","0.5042653005588292","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Local Events","0.32760825856196324","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Manufacturing","0.3709739453344564","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Retail","0.3675695030393313","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Restaurants","0.42682835896895494","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","All","0.46409296786617044","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Public Good","0.456150043784129","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Grocery & Convenience Stores","0.349110131366063","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","","0.43381095611487164","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Home Services","0.46696460337174234","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.36_1","San Bernardino","GADM2","3.6","US","Professional Services","0.5405082691951256","34.84273278914933","-116.17966371089373","2025-02-08"
"USA.5.27_1","Monterey","GADM2","3.6","US","Retail","0.3108943364757491","36.21747682090295","-121.23962348153657","2025-02-08"
"USA.5.27_1","Monterey","GADM2","3.6","US","Public Good","0.32352726539519033","36.21747682090295","-121.23962348153657","2025-02-08"
"USA.5.27_1","Monterey","GADM2","3.6","US","Business & Utility Services","0.577356291955284","36.21747682090295","-121.23962348153657","2025-02-08"
"USA.5.30_1","Orange","GADM2","3.6","US","Local Events","0.42002557363769627","33.70302467912685","-117.76086188122495","2025-02-08"
"USA.5.30_1","Orange","GADM2","3.6","US","All","0.4592708880433883","33.70302467912685","-117.76086188122495","2025-02-08"
"USA.5.30_1","Orange","GADM2","3.6","US","Grocery & Convenience Stores","0.3630752921951137","33.70302467912685","-117.76086188122495","2025-02-08"
"USA.5.40_1","San Luis Obispo","GADM2","3.6","US","Home Services","0.47255279123598687","35.38769386213297","-120.40591003420344","2025-02-08"
