"latitude","longitude","quadkey","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","z_score","ds"
"34.27991390834376","-118.42163085937501","02301231110012","US","2025-01-28 08:00","2305.7165601260035","2349.710132060732","43.99357193472861","0.0006382902008893472","0.0006421759453936201","1.9071945246851427","0.9121341281467945","2025-01-28"
"34.13454119271438","-118.17993164062501","02301231113103","US","2025-01-28 08:00","1206.0869078405276","1258.3494996978313","52.26259185730373","0.00033388035112757823","0.00034390700732747127","4.329646152057207","1.784878829153396","2025-01-28"
"33.58716685363833","-116.751708984375","02301320311332","US","2025-01-28 08:00","","11.157346042235318","","","","","","2025-01-28"
"34.51560904670866","-118.59741210937499","02301213321210","US","2025-01-28 08:00","55.727262175007205","56.67581528222359","0.9485531072163838","1.542694621872986e-05","1.5489504327879114e-05","1.6721291859459693","0.23272091234464898","2025-01-28"
"33.36723698201282","-116.75170898437501","02301320331132","US","2025-01-28 08:00","18.471439122099287","18.3675604438897","-0.10387867820958618","5.1134379619131456e-06","5.019855569284519e-06","-0.5334925557283957","-0.044101217055655395","2025-01-28"
"33.513918939065135","-117.125244140625","02301320303123","US","2025-01-28 08:00","1122.9686398297533","1101.7811504654799","-21.18748936427346","0.00031087076837848593","0.0003011168664010989","-1.885060544703695","-0.5958911072240147","2025-01-28"
"33.95247311818895","-118.39965820312499","02301231130033","US","2025-01-28 08:00","4039.7869219865115","3783.3201661837224","-256.46675580278907","0.0011183319105987658","0.0010339816691836029","-6.346950748808752","-1.640098060934676","2025-01-28"
"33.84304482753105","-117.608642578125","02301320032113","US","2025-01-28 08:00","432.5641362592543","429.53249522292117","-3.0316410363331556","0.00011974648324309122","0.00011739126134471237","-0.6992370407962787","-0.07759484983672942","2025-01-28"
"33.49559726011298","-117.235107421875","02301320303200","US","2025-01-28 08:00","19.000557742778476","20.671198711212543","1.6706409684340677","5.2599135680341154e-06","5.649440070784524e-06","8.35297190168249","0.517930972450161","2025-01-28"
"33.293803075055905","-117.23510742187501","02301320321222","US","2025-01-28 08:00","125.1848544567489","124.12981028984423","-1.0550441669046648","3.465485189347615e-05","3.392468593753806e-05","-0.8361099843930094","-0.15532632600875088","2025-01-28"
"33.78827804942948","-116.37817382812499","02301321023311","US","2025-01-28 08:00","619.2065172282264","659.693201204961","40.48668397673464","0.00017141458716504114","0.00018029419857929516","6.527935913617006","1.2238302896841018","2025-01-28"
"33.34888430850957","-117.54272460937499","02301320231210","US","2025-01-28 08:00","11.996650479166298","","","","","","","2025-01-28"
"34.11635198087366","-117.938232421875","02301320003020","US","2025-01-28 08:00","966.9107886402222","1008.2845704540853","41.37378181386305","0.00026766936239965125","0.00027556424446673695","4.274544958010785","0.8286165763201105","2025-01-28"
"34.8228222334709","-118.15795898437499","02301213311132","US","2025-01-28 08:00","61.14047794150604","63.23726503074251","2.0967870892364715","1.6925483653386226e-05","1.7282749008537862e-05","3.3742693308703147","0.30962050424227017","2025-01-28"
"32.88881267733576","-117.213134765625","02301322103203","US","2025-01-28 08:00","1572.5512610745773","1728.2305388965149","155.6792778219376","0.0004353284691181796","0.0004723255285964395","9.89349897095976","0.4435783094274624","2025-01-28"
"34.07996181980812","-117.96020507812499","02301320002311","US","2025-01-28 08:00","2042.650566796883","2016.0363673250722","-26.614199471810707","0.0005654657919255568","0.0005509828818755059","-1.3022871866751904","-0.23483905662132304","2025-01-28"
"32.88881267733576","-117.235107421875","02301322103202","US","2025-01-28 08:00","1936.3901395364398","2248.5566018671984","312.1664623307586","0.0005360497784243354","0.0006145306784325566","16.11273103751064","0.6656951396836228","2025-01-28"
"33.751747389108026","-118.004150390625","02301320022321","US","2025-01-28 08:00","2232.9761089776184","2270.2144683140914","37.23835933647297","0.0006181535032660508","0.0006204497748653344","1.6669094708230852","1.3209931396473968","2025-01-28"
"33.89777652626471","-117.718505859375","02301320030230","US","2025-01-28 08:00","144.1468796012823","140.1370288294403","-4.009850771841997","3.990409850430487e-05","3.8299459897325247e-05","-2.762615898362428","-0.6985113258508078","2025-01-28"
"34.42503563903827","-118.487548828125","02301213323113","US","2025-01-28 08:00","1117.8342914577431","1125.785636249686","7.951344791942802","0.0003094494296456682","0.0003076772940648469","0.7106811842156622","0.09160421273920807","2025-01-28"
"34.26175603437575","-118.421630859375","02301231110030","US","2025-01-28 08:00","2247.0590510787456","2242.581568598428","-4.477482480317576","0.0006220520760994567","0.000612897701417317","-0.19917103503882727","-0.035653795207969116","2025-01-28"
"33.82479313117874","-117.74047851562499","02301320032021","US","2025-01-28 08:00","146.811803197137","150.65224969613786","3.840446499000848","4.064182778411708e-05","4.117327050441152e-05","2.598200154475373","0.371192666724489","2025-01-28"
"33.201923707161875","-117.410888671875","02301320322200","US","2025-01-28 08:00","166.88209815646306","","","","","","","2025-01-28"
"34.85888999726145","-116.861572265625","02301302311003","US","2025-01-28 08:00","15.898135721700841","16.615439050297176","0.7173033285963353","4.401071848577947e-06","4.541000668408778e-06","4.244866655172876","0.3383473405607911","2025-01-28"
"34.06176087257114","-117.19116210937499","02301320103212","US","2025-01-28 08:00","1468.3321902940706","1537.8918931780386","69.55970288396793","0.00040647756316755597","0.0004203059632503066","4.734103243872056","0.9724269976988495","2025-01-28"
