"latitude","longitude","quadkey","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","z_score","ds"
"34.56990588872666","-118.15795898437499","02301213331112","US","2025-02-04 16:00","373.0507366551877","373.2776144777253","0.2268778225376309","0.00010272457485536648","0.00010045564355530734","0.06065429106393509","0.045783135197503884","2025-02-04"
"34.27991390834376","-118.42163085937501","02301231110012","US","2025-02-04 16:00","2576.933399861753","2650.1209025255757","73.18750266382267","0.0007095935268881918","0.0007131946584449275","2.838998969785158","1.9873138208493981","2025-02-04"
"33.80653753813763","-118.179931640625","02301231133123","US","2025-02-04 16:00","2475.0791226014635","2558.472535998132","83.39341339666862","0.0006815465716065171","0.0006885304533513847","3.3679623819554","1.2263064176711291","2025-02-04"
"32.722598125021605","-116.90551757812499","02301322130331","US","2025-02-04 16:00","151.38571482806296","149.82222300765406","-1.563491820408899","4.168610772443642e-05","4.031982430068486e-05","-1.0260094406965832","-0.599381223106473","2025-02-04"
"34.043556015526214","-117.25708007812499","02301320102331","US","2025-02-04 16:00","1097.3530410446153","1196.0444882177867","98.69144717317135","0.0003021710280436838","0.00032187683944777693","8.985403006606006","1.485480250366959","2025-02-04"
"34.22542852540225","-119.234619140625","02301231001301","US","2025-02-04 16:00","219.42556568437462","220.7198416388595","1.294275954484874","6.042180253931479e-05","5.939963415239909e-05","0.5871714337973555","0.17296620556491366","2025-02-04"
"33.879536526091286","-117.301025390625","02301320120323","US","2025-02-04 16:00","467.2968307651973","485.9053485687436","18.608517803546306","0.00012867651382225865","0.00013076576950839852","3.9736587098272644","0.5465427684117821","2025-02-04"
"34.24359423973568","-116.35620117187501","02301321010022","US","2025-02-04 16:00","","11.50506822005929","","","","","","2025-02-04"
"34.07996181980812","-117.34497070312501","02301320102211","US","2025-02-04 16:00","1701.245057165943","1711.0594892802906","9.814432114347483","0.0004684608769012999","0.0004604765340604802","0.5765581208787569","0.36746937259111284","2025-02-04"
"34.09815885624056","-117.93823242187499","02301320003022","US","2025-02-04 16:00","1483.2491095689827","1511.7167365490823","28.467626980099567","0.00040843273907245295","0.00040682985465347016","1.9179817455552592","1.1236165036817387","2025-02-04"
"34.40690916546586","-118.597412109375","02301213323030","US","2025-02-04 16:00","401.479950212025","417.402000979215","15.922050767190001","0.00011055294399968975","0.00011233030056813705","3.9559860705613588","1.3401561337936243","2025-02-04"
"34.44315818321061","-117.01538085937503","02301302332010","US","2025-02-04 16:00","16.33053028169176","16.520925081069944","0.1903947993781827","4.496832777735639e-06","4.446074708953473e-06","1.098609195930483","0.09129780080090726","2025-02-04"
"33.9342448233254","-117.23510742187501","02301320121200","US","2025-02-04 16:00","2028.7289561671248","2036.9405437240478","8.21158755692295","0.0005586380056170873","0.000548176920520658","0.40456571957417653","0.37220260520577997","2025-02-04"
"34.025347249671725","-117.34497070312499","02301320102233","US","2025-02-04 16:00","648.6676210786646","667.7767934957805","19.109172417115815","0.0001786194183536433","0.00017971060931627658","2.9413767589938105","1.459392421614055","2025-02-04"
"34.22542852540225","-116.86157226562501","02301320111201","US","2025-02-04 16:00","164.64195987936955","157.18603683292824","-7.455923046441313","4.5336394410058725e-05","4.230155754197337e-05","-4.50122846401429","-0.07812481338452217","2025-02-04"
"35.146862410949815","-118.00415039062499","02301302020103","US","2025-02-04 16:00","57.54381961003631","61.605471635636555","4.061652025600246","1.584547039899989e-05","1.6579127865315366e-05","6.937798135917915","0.8776285639602033","2025-02-04"
"33.78827804942948","-117.41088867187501","02301320122200","US","2025-02-04 16:00","14.247335016989746","21.430776135372646","7.1834411183829","3.923196736091729e-06","5.767402933017427e-06","47.11276502010719","0.6775104185459806","2025-02-04"
"33.9342448233254","-117.67456054687501","02301320030300","US","2025-02-04 16:00","363.2352790332925","349.6644453739723","-13.570833659320215","0.00010002175560814967","9.410091986790722e-05","-3.7258427287269416","-0.7924173831669866","2025-02-04"
"33.477271703139415","-117.147216796875","02301320303302","US","2025-02-04 16:00","419.3354406385995","408.63741214720125","-10.698028491398247","0.0001154696952152202","0.00010997159386441603","-2.5451169368790656","-0.7587158710130101","2025-02-04"
"33.988917995536646","-117.12524414062499","02301320121103","US","2025-02-04 16:00","26.828608955835065","26.68392028581735","-0.14468867001771457","7.387620980618455e-06","7.181117433577736e-06","-0.5199277845591935","-0.06208853285652907","2025-02-04"
"33.67863936561744","-117.87231445312499","02301320201031","US","2025-02-04 16:00","1547.6443471510747","1608.8868580466474","61.24251089557265","0.0004261648402408926","0.0004329800621954973","3.9545884765753945","0.403238318982661","2025-02-04"
"32.83344236678382","-117.147216796875","02301322121100","US","2025-02-04 16:00","1188.4138757202306","1185.1193866606714","-3.2944890595592824","0.0003272458626677835","0.0003189367003522068","-0.2769842463427087","-0.026096446946259687","2025-02-04"
"33.95247311818895","-116.81762695312501","02301320131033","US","2025-02-04 16:00","94.91777509799977","95.87285917195435","0.9550840739545805","2.613689542763627e-05","2.5801091182714722e-05","0.9957320976000177","0.08151925149155194","2025-02-04"
"34.33436399645514","-118.707275390625","02301213322321","US","2025-02-04 16:00","36.363742469264686","41.70347779885247","5.339735329587782","1.0013249186418148e-05","1.1223147433150424e-05","14.291221854931244","2.143624376475674","2025-02-04"
"34.24359423973568","-118.531494140625","02301231101123","US","2025-02-04 16:00","2195.574685440363","2362.043538672099","166.46885323173638","0.000604581237788932","0.0006356679173353443","7.578565588283795","1.0323995304381288","2025-02-04"
"32.83344236678382","-116.597900390625","02301323020101","US","2025-02-04 16:00","12.904848163212696","12.465090507217738","-0.4397576559949581","3.5535247913593594e-06","3.3545775056179597e-06","-3.162621057297131","-0.37037560183968565","2025-02-04"
"34.09815885624056","-118.35571289062501","02301231112123","US","2025-02-04 16:00","3824.6008567888857","3985.7418927339086","161.14103594502285","0.0010531556659764746","0.0010726340164816557","4.212175864062322","0.5932813285345655","2025-02-04"
"34.07996181980812","-118.377685546875","02301231112300","US","2025-02-04 16:00","3687.5649569832262","3812.742975527723","125.17801854449681","0.0010154209742461368","0.0010260769316518185","3.393678029378569","0.4288839808192576","2025-02-04"
"34.06176087257114","-118.597412109375","02301231103212","US","2025-02-04 16:00","32.452930857044684","13.206585676640081","-19.246345180404603","8.93635422085196e-06","3.5541270407319066e-06","-57.53261280050627","-4.0","2025-02-04"
"33.95247311818895","-116.99340820312501","02301320130033","US","2025-02-04 16:00","628.0295269393548","641.5025234027381","13.47299646338331","0.00017293643950391864","0.00017263973603383914","2.1418702757783663","0.7772022345855181","2025-02-04"
"33.49559726011298","-117.586669921875","02301320213200","US","2025-02-04 16:00","91.99353417965598","92.41657417223261","0.4230399925766335","2.5331666069815204e-05","2.4870943430770383e-05","0.4549133402752007","0.10602870010781387","2025-02-04"
"32.7410817523377","-117.191162109375","02301322121212","US","2025-02-04 16:00","2046.0037346365837","1971.341886082588","-74.6618485539957","0.0005633948499270773","0.0005305231552956599","-3.647372366286906","-0.5041727542197222","2025-02-04"
"33.751747389108026","-117.235107421875","02301320123220","US","2025-02-04 16:00","367.08068875082654","372.91944366045834","5.8387549096318025","0.00010108064127587453","0.00010035925341950553","1.5862703717076467","0.41170733559589606","2025-02-04"
"34.152726490771514","-118.39965820312501","02301231112011","US","2025-02-04 16:00","2136.2540658560465","2215.302010756621","79.0479449005743","0.0005882465014428991","0.0005961771628638673","3.6985750156433914","0.6803454872440791","2025-02-04"
"33.27543492982521","-116.641845703125","02301321222011","US","2025-02-04 16:00","","10.482737307684182","","","","","","2025-02-04"
"34.298067860662776","-117.45483398437499","02301320011110","US","2025-02-04 16:00","17.921252503868576","","","","","","","2025-02-04"
"34.09815885624056","-118.663330078125","02301231102133","US","2025-02-04 16:00","28.785386355432095","30.068256681323177","1.282870325891082","7.926446150252118e-06","8.09190253676124e-06","4.307046115106441","0.6309735220631738","2025-02-04"
"33.89777652626471","-118.20190429687501","02301231131320","US","2025-02-04 16:00","3552.894399860559","3585.0828454252855","32.18844556472641","0.0009783376116719244","0.0009648095424639516","0.9057231854156769","0.46418553517302336","2025-02-04"
