"latitude","longitude","quadkey","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","z_score","ds"
"34.043556015526214","-118.04809570312501","02301320002231","US","2025-01-19 00:00","882.1089004387468","906.2568542687231","24.14795382997636","0.00038291009642979815","0.00038373659744140914","2.734425371319342","0.6883565794596929","2025-01-19"
"33.60546912673322","-117.191162109375","02301320301230","US","2025-01-19 00:00","394.6439677350557","406.43052068072797","11.78655294567227","0.00017130896158706375","0.00017209499091536462","2.9790806651613537","0.7210571667665603","2025-01-19"
"33.78827804942948","-117.41088867187501","02301320122200","US","2025-01-19 00:00","","13.08983818731193","","","","","","2025-01-19"
"35.11092131412144","-118.465576171875","02301213130022","US","2025-01-19 00:00","124.75794431845917","120.27808377705792","-4.479860541401251","5.415553166463236e-05","5.0929383207395916e-05","-3.562288303677116","-0.5160319539873276","2025-01-19"
"34.13454119271438","-117.23510742187501","02301320103002","US","2025-01-19 00:00","1218.429380375098","1264.5153316716403","46.08595129654236","0.0005289017164437112","0.0005354340863768923","3.7793046516860427","1.0175990962503763","2025-01-19"
"32.98101966800432","-116.90551757812499","02301322112111","US","2025-01-19 00:00","39.91942997498763","40.88379963863897","0.9643696636513397","1.7328419170855548e-05","1.7311438903783063e-05","2.356752438244666","0.25703968660023757","2025-01-19"
"33.77001466607783","-117.894287109375","02301320023212","US","2025-01-19 00:00","2190.0044555462673","2205.5619395448307","15.557483998563384","0.0009506477225632971","0.000933901719077368","0.7100617234794508","0.19903760677449092","2025-01-19"
"33.916012625680324","-118.179931640625","02301231131303","US","2025-01-19 00:00","1722.8208941813953","1783.590328618449","60.76943443705363","0.000747850423450157","0.0007552261599011329","3.525275429841666","0.839701155679736","2025-01-19"
"33.183536246454494","-117.301025390625","02301320322303","US","2025-01-19 00:00","788.496108139489","807.5934122450773","19.09730410558825","0.0003422742029380279","0.00034195950813645465","2.4189231471441426","0.48976695088702327","2025-01-19"
"33.33052776546954","-117.015380859375","02301320330212","US","2025-01-19 00:00","30.1405404437262","37.825294825238814","7.684754381512615","1.3083551522961693e-05","1.6016375341147283e-05","24.677652577673367","3.941532052272625","2025-01-19"
